"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-03-30 03:19:10,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:19:11,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1002387 ，持仓价值 0
2018-03-30 03:19:11,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:19:31,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:19:31,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:19:31,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1002385 ，持仓价值 0
2018-03-30 03:19:31,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:19:51,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:19:51,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:19:52,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.100239 ，持仓价值 0
2018-03-30 03:19:52,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:20:12,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:20:12,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:20:20,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1003342 ，持仓价值 0
2018-03-30 03:20:20,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:20:40,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:20:40,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:20:41,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1003025 ，持仓价值 0
2018-03-30 03:20:41,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:21:01,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:21:01,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:21:01,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.100366 ，持仓价值 0
2018-03-30 03:21:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:21:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:21:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:21:40,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1002773 ，持仓价值 0
2018-03-30 03:21:40,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:22:00,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:22:00,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:22:01,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.100295 ，持仓价值 0
2018-03-30 03:22:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:22:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:22:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:22:40,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1001886 ，持仓价值 0
2018-03-30 03:22:40,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:23:00,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:23:00,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:23:01,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1002064 ，持仓价值 0
2018-03-30 03:23:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:23:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:23:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:23:50,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1001 ，持仓价值 0
2018-03-30 03:23:50,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:24:10,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:24:10,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:24:11,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1001862 ，持仓价值 0
2018-03-30 03:24:11,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:24:31,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:24:31,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:24:31,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1001575 ，持仓价值 0
2018-03-30 03:24:31,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:24:51,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:24:51,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-30 03:24:52,,,ui.log.type.message,,,交易对情况：余额 40.02749482 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.100215 ，持仓价值 0
2018-03-30 03:24:52,,,ui.log.type.message,,,当前下跌行情，交叉数为 -32 ，当前已经完成平仓，继续观察行情。
2018-03-30 03:25:12,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-30 03:25:12,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
