"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-03-09 00:29:11,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1087035 ，持仓价值 0
2018-03-09 00:29:11,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:29:31,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:29:31,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:29:31,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108756 ，持仓价值 0
2018-03-09 00:29:31,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:29:51,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:29:51,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:29:52,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108651 ，持仓价值 0
2018-03-09 00:29:52,,,ui.log.type.message,,,当前下跌行情，交叉数为 -4 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:30:12,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:30:12,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:30:20,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1084205 ，持仓价值 0
2018-03-09 00:30:20,,,ui.log.type.message,,,当前下跌行情，交叉数为 -5 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:30:40,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:30:40,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:30:41,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.10846 ，持仓价值 0
2018-03-09 00:30:41,,,ui.log.type.message,,,当前下跌行情，交叉数为 -5 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:31:01,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:31:01,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:31:01,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108381 ，持仓价值 0
2018-03-09 00:31:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -5 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:31:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:31:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:31:40,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1084993 ，持仓价值 0
2018-03-09 00:31:40,,,ui.log.type.message,,,当前下跌行情，交叉数为 -5 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:32:00,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:32:00,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:32:01,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1084756 ，持仓价值 0
2018-03-09 00:32:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -5 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:32:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:32:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:32:40,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.1086176 ，持仓价值 0
2018-03-09 00:32:40,,,ui.log.type.message,,,当前下跌行情，交叉数为 -5 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:33:00,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:33:00,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:33:01,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108594 ，持仓价值 0
2018-03-09 00:33:01,,,ui.log.type.message,,,当前下跌行情，交叉数为 -5 ，当前已经完成平仓，继续观察行情。
2018-03-09 00:33:21,,,ui.log.type.message,,,开始操作 Huobi/BCH_BTC 交易对...
2018-03-09 00:33:21,,,ui.log.type.message,,,启动熊市短线策略，现在进行行情数据的读取和分析。
2018-03-09 00:33:50,,,ui.log.type.message,,,交易对情况：余额 30.00000000 ，持币数 0.00000000 ，持仓均价 0.093947 ，持仓成本 0 ，当前币价 0.108736 ，持仓价值 0
2018-03-09 00:33:50,,,ui.log.type.message,,,当前下跌行情，交叉数为 -5 ，当前已经完成平仓，继续观察行情。
